
==================================
>> SD Card is successfully init at 698
==================================

[INFO] main::setup() | System restarted at 759
[INFO] main::loop() | Device wakeup, now_timestamp = 2965386
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978345818
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2965386; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2966173
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978345828
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2966173; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2966954
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978345838
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2966954; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2967741
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978345848
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2967741; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2968545
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978345858
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2968545; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2969326
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978345868
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2969326; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2970115
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978345878
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2970115; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2970903
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978345888
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2970903; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2971684
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978345898
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2971684; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2972472
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978345908
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2972472; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2973261
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978345918
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2973261; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2974047
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978345928
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2974047; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2974849
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978345938
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2974849; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2975639
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978345948
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2975639; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2976420
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978345958
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2976420; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2977207
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978345968
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2977207; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2977994
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978345978
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2977994; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2978775
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978345988
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2978775; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2979562
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978345998
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2979562; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2980350
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346008
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2980350; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2981131
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346018
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2981131; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2981919
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346028
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2981919; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2982707
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346038
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2982707; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2983488
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346048
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2983488; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2984277
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346058
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2984277; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2985069
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346068
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2985069; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2985863
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346078
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2985863; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2986652
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346088
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2986652; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2987456
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346098
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2987456; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2988237
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346108
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2988237; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2989024
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346118
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2989024; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2989811
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346128
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2989811; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2990592
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346138
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2990592; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2991380
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346148
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2991380; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2992157
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346158
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2992157; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2992938
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346168
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2992938; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2993726
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346178
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2993726; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2994514
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346188
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2994514; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2995295
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346198
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2995295; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2996087
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346208
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2996087; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2996889
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346218
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2996889; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2997670
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346228
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2997670; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2998458
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346238
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2998458; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 2999245
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346248
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 2999245; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3000026
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346258
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3000026; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3000813
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346268
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3000813; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3001600
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346278
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3001600; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3002382
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346288
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3002382; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3003170
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346298
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3003170; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3003959
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346308
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3003959; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3004740
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346318
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3004740; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3005528
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346328
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3005528; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3006334
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346338
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3006334; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3007118
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346348
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3007118; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3007919
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346358
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3007919; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3008707
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346368
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3008707; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3009488
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346378
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3009488; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3010276
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346388
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3010276; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3011063
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346398
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3011063; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3011844
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346408
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3011844; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3012631
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346418
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3012631; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3013419
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346428
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3013419; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3014202
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346438
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3014202; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3014991
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346448
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3014991; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3015779
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346458
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3015779; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3016567
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346468
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3016567; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3017351
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346478
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3017351; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3018144
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346488
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3018144; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3018946
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346498
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3018946; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3019727
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346508
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3019727; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3020514
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346518
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3020514; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3021301
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346528
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3021301; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3022082
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346538
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3022082; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3022869
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346548
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3022869; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3023656
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346558
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3023656; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3024438
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346568
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3024438; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3025243
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346578
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3025243; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3026031
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346588
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3026031; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3026812
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346598
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3026812; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3027600
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346608
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3027600; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3028390
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346618
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3028390; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3029176
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346628
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3029176; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3029977
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346638
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3029977; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3030764
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346648
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3030764; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3031545
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346658
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3031545; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3032332
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346668
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3032332; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3033119
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346678
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3033119; send_status_timestamp = 3903531
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds
[INFO] main::loop() | Device wakeup, now_timestamp = 3033900
[INFO] main::loop() | Device wakeup, Current RTC Epoch = 978346688
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp = 3033900; send_status_timestamp = 3903531
