
==================================
>> SD Card is successfully init at 609
==================================

[INFO] main::setup() | System restarted at 669
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547296
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547296; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547296; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547306
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547306; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547306; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547316
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547316; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547316; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547326
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547326; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547326; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547336
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547336; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547336; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547346
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547346; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547346; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547356
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547356; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547356; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547366
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547366; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547366; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547376
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547376; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547376; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547386
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547386; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547386; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547396
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547396; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547396; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547406
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547406; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547406; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547416
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547416; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547416; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547426
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547426; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547426; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547436
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547436; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547436; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547446
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547446; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547446; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547456
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547456; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547456; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547466
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547466; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547466; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547476
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547476; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547476; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547486
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547486; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547486; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547496
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547496; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547496; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547506
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547506; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547506; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547516
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547516; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547516; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547526
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547526; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547526; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547536
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547536; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547536; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547546
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547546; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547546; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547556
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547556; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547556; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547566
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547566; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547566; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547576
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547576; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547576; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547586
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547586; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547586; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547596
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547596; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547596; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547606
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547606; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547606; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547616
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547616; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547616; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547626
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547626; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547626; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547636
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547636; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547636; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547646
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547646; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547646; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547656
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547656; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547656; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547666
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547666; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547666; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547676
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547676; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547676; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547686
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547686; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547686; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547696
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547696; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547696; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547706
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547706; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547706; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547716
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547716; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547716; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547726
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547726; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547726; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547736
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547736; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547736; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547746
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547746; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547746; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547756
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547756; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547756; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547766
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547766; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547766; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547776
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547776; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547776; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547786
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547786; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547786; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547796
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547796; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547796; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547806
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547806; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547806; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547816
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547816; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547816; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547826
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547826; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547826; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547836
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547836; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547836; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547846
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547846; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547846; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547856
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547856; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547856; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547866
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547866; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547866; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547876
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547876; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547876; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547886
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547886; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547886; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547896
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547896; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547896; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547906
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547906; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547906; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547916
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547916; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547916; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547926
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547926; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547926; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547936
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547936; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547936; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547946
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547946; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547946; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547956
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547956; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547956; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547966
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547966; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547966; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547976
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547976; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547976; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547986
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547986; send_status_timestamp_s = 1740548884
[INFO] main::loop() | Relay reset timeout is not due. now_timestamp_s = 1740547986; relay_reset_timestamp_s = 1740550553
[INFO] main::loop() | Reloading Watchdog
[INFO] main::loop() | Go to sleep for 10 seconds





[INFO] main::loop() | Device wakeup, now_timestamp_s = 1740547996
[INFO] main::loop() | Sending status packet timeout is not due. now_timestamp_s = 1740547996; send_status_timestamp_s = 1740548884
